id,class
47777,Pie
138302,Vertical box
46503,Scatter
91080,Scatter
29484,Stacked vertical bar
86678,Scatter
4994,Grouped horizontal bar
184645,Line
40038,Pie
117209,Scatter
120362,Vertical box
162620,Line
160985,Line
47101,Pie
127226,Vertical box
154057,Vertical box
108369,Scatter
140256,Vertical box
116951,Scatter
51330,Scatter
107741,Scatter
52504,Pie
18554,Stacked horizontal bar
102798,Scatter
146831,Vertical box
194057,Line
155777,Vertical box
3955,Grouped vertical bar
28955,Stacked horizontal bar
165872,Line
196758,Line
17229,Stacked horizontal bar
132280,Vertical box
50453,Donut
181470,Line
15900,Stacked vertical bar
23077,Stacked horizontal bar
37718,Stacked horizontal bar
42309,Grouped horizontal bar
73529,Donut
92660,Scatter
118015,Scatter
137916,Vertical box
137976,Horizontal box
165630,Line
181211,Line
66751,Donut
22091,Stacked vertical bar
52464,Pie
149366,Horizontal box
124977,Vertical box
148822,Vertical box
162839,Line
99197,Scatter
85223,Scatter
56589,Line
58753,Vertical box
18667,Stacked horizontal bar
150660,Horizontal box
46911,Stacked vertical bar
139646,Vertical box
25029,Stacked horizontal bar
84795,Scatter
72181,Donut
37448,Stacked horizontal bar
163622,Line
57730,Grouped horizontal bar
111006,Scatter
96620,Scatter
75480,Donut
72053,Donut
98352,Scatter
143608,Horizontal box
54916,Pie
28967,Stacked vertical bar
158833,Horizontal box
3552,Grouped vertical bar
103775,Scatter
130981,Horizontal box
49886,Scatter
87364,Scatter
49444,Donut
125016,Horizontal box
171553,Line
59020,Stacked vertical bar
180250,Line
70990,Donut
114180,Scatter
13530,Grouped horizontal bar
26084,Stacked horizontal bar
24780,Stacked vertical bar
194931,Line
20410,Stacked horizontal bar
78304,Donut
51755,Grouped horizontal bar
118119,Scatter
77814,Donut
99559,Scatter
165883,Line
91942,Scatter
33530,Stacked vertical bar
139080,Vertical box
127848,Vertical box
140477,Horizontal box
166150,Line
74049,Donut
138561,Horizontal box
74623,Donut
152227,Vertical box
190918,Line
183778,Line
97405,Scatter
3477,Grouped horizontal bar
142768,Vertical box
14797,Grouped horizontal bar
191197,Line
171146,Line
113731,Scatter
103478,Scatter
78092,Donut
8016,Grouped horizontal bar
190351,Line
39957,Stacked vertical bar
82734,Scatter
37445,Stacked vertical bar
67564,Donut
93246,Scatter
129420,Vertical box
99023,Scatter
182547,Line
136896,Horizontal box
2331,Grouped vertical bar
61378,Donut
116084,Scatter
141812,Vertical box
139602,Vertical box
69223,Donut
85078,Scatter
118,Grouped horizontal bar
31650,Stacked horizontal bar
122871,Vertical box
137071,Horizontal box
156192,Vertical box
141201,Horizontal box
183163,Line
168211,Line
126599,Horizontal box
34185,Stacked horizontal bar
89975,Scatter
187594,Line
110604,Scatter
57854,Stacked horizontal bar
61919,Donut
27794,Stacked vertical bar
67629,Donut
40459,Pie
62661,Donut
147175,Horizontal box
98141,Scatter
95940,Scatter
56632,Vertical box
121506,Horizontal box
96138,Scatter
88623,Scatter
32408,Stacked horizontal bar
66421,Donut
163545,Line
76896,Donut
162409,Line
26058,Stacked horizontal bar
184530,Line
28787,Stacked vertical bar
58172,Pie
5144,Grouped horizontal bar
47615,Stacked vertical bar
196549,Line
77035,Donut
78399,Donut
64795,Donut
104890,Scatter
96694,Scatter
6151,Grouped horizontal bar
31674,Stacked horizontal bar
151282,Vertical box
73281,Donut
106518,Scatter
124751,Vertical box
105840,Scatter
143155,Horizontal box
141605,Horizontal box
131125,Horizontal box
63616,Donut
116728,Scatter
91573,Scatter
174418,Line
96810,Scatter
65474,Donut
78740,Donut
173189,Line
77553,Donut
26946,Stacked horizontal bar
154977,Horizontal box
166323,Line
155054,Vertical box
80772,Scatter
82164,Scatter
31780,Stacked vertical bar
93500,Scatter
43020,Pie
183868,Line
179785,Line
39354,Stacked horizontal bar
183379,Line
59625,Pie
84361,Scatter
97711,Scatter
173707,Line
30073,Stacked vertical bar
107548,Scatter
134358,Vertical box
69850,Donut
101285,Scatter
81804,Scatter
109085,Scatter
162499,Line
199066,Line
85598,Scatter
135265,Horizontal box
114130,Scatter
57046,Pie
36982,Stacked vertical bar
175200,Line
125906,Horizontal box
108494,Scatter
71080,Donut
110955,Scatter
15270,Stacked vertical bar
2156,Grouped vertical bar
84431,Scatter
87863,Scatter
43715,Line
92268,Scatter
83278,Scatter
166059,Line
51560,Pie
103809,Scatter
172916,Line
146974,Horizontal box
136559,Vertical box
43657,Line
64692,Donut
135909,Vertical box
101598,Scatter
3870,Grouped horizontal bar
122481,Vertical box
146822,Vertical box
36255,Stacked horizontal bar
163820,Line
54432,Line
3311,Grouped vertical bar
47964,Vertical box
141832,Horizontal box
75118,Donut
118378,Scatter
41811,Scatter
40592,Scatter
25100,Stacked horizontal bar
62581,Donut
63458,Donut
199385,Line
55259,Stacked vertical bar
47122,Donut
17226,Stacked vertical bar
152569,Horizontal box
35723,Stacked horizontal bar
172961,Line
175731,Line
97597,Scatter
23749,Stacked vertical bar
163215,Line
80095,Scatter
80366,Scatter
135279,Horizontal box
103968,Scatter
47009,Pie
78074,Donut
22192,Stacked vertical bar
55681,Stacked horizontal bar
84715,Scatter
197223,Line
109656,Scatter
171991,Line
149527,Horizontal box
122,Grouped vertical bar
124534,Vertical box
84768,Scatter
104177,Scatter
114685,Scatter
128221,Horizontal box
189367,Line
164071,Line
162470,Line
61595,Donut
86837,Scatter
114442,Scatter
75973,Donut
178560,Line
159177,Vertical box
46488,Pie
56180,Grouped vertical bar
155580,Horizontal box
56935,Stacked horizontal bar
88595,Scatter
129536,Horizontal box
45683,Pie
155596,Vertical box
81333,Scatter
84040,Scatter
172447,Line
197784,Line
115648,Scatter
53159,Donut
152034,Horizontal box
197040,Line
7483,Grouped vertical bar
146463,Horizontal box
86551,Scatter
68748,Donut
41171,Stacked horizontal bar
4663,Grouped horizontal bar
137036,Horizontal box
148205,Horizontal box
26977,Stacked horizontal bar
142136,Vertical box
122287,Vertical box
130271,Vertical box
87297,Scatter
20056,Stacked vertical bar
95444,Scatter
32457,Stacked horizontal bar
114482,Scatter
112009,Scatter
185203,Line
183253,Line
77502,Donut
20897,Stacked vertical bar
23238,Stacked horizontal bar
132085,Horizontal box
145049,Vertical box
33735,Stacked horizontal bar
152628,Horizontal box
135466,Horizontal box
164311,Line
68684,Donut
12361,Grouped vertical bar
151196,Vertical box
189421,Line
140049,Vertical box
95778,Scatter
178574,Line
193861,Line
164608,Line
14003,Grouped horizontal bar
159558,Vertical box
56108,Pie
52823,Grouped vertical bar
19785,Stacked horizontal bar
150184,Vertical box
147707,Horizontal box
28479,Stacked horizontal bar
188549,Line
159906,Vertical box
93156,Scatter
3885,Grouped vertical bar
38996,Stacked vertical bar
50446,Pie
146750,Horizontal box
171025,Line
150239,Horizontal box
168256,Line
2020,Grouped horizontal bar
9521,Grouped horizontal bar
77642,Donut
47387,Grouped horizontal bar
5843,Grouped vertical bar
6803,Grouped vertical bar
81434,Scatter
170696,Line
111516,Scatter
68571,Donut
95054,Scatter
37250,Stacked horizontal bar
69424,Donut
25106,Stacked horizontal bar
139047,Vertical box
27252,Stacked vertical bar
100272,Scatter
49517,Pie
191195,Line
173570,Line
196560,Line
174136,Line
161232,Line
43830,Grouped horizontal bar
67609,Donut
164168,Line
97381,Scatter
135501,Vertical box
91230,Scatter
142537,Horizontal box
9331,Grouped vertical bar
53929,Donut
178045,Line
90599,Scatter
66368,Donut
159389,Horizontal box
107882,Scatter
127690,Vertical box
113014,Scatter
164943,Line
107793,Scatter
129903,Vertical box
140128,Horizontal box
113356,Scatter
84665,Scatter
189647,Line
129912,Vertical box
6581,Grouped vertical bar
9169,Grouped vertical bar
28057,Stacked horizontal bar
122555,Horizontal box
77566,Donut
134310,Vertical box
197674,Line
40172,Pie
5562,Grouped vertical bar
44117,Horizontal box
44261,Donut
187782,Line
139954,Horizontal box
21862,Stacked horizontal bar
4739,Grouped vertical bar
50634,Vertical box
45821,Grouped vertical bar
150864,Vertical box
190479,Line
140262,Vertical box
156547,Horizontal box
162289,Line
80917,Scatter
83357,Scatter
35408,Stacked vertical bar
199616,Line
106718,Scatter
191586,Line
152869,Horizontal box
80728,Scatter
21747,Stacked horizontal bar
140649,Vertical box
35697,Stacked horizontal bar
129787,Horizontal box
40070,Scatter
103433,Scatter
65887,Donut
190751,Line
70545,Donut
2485,Grouped horizontal bar
114787,Scatter
5006,Grouped horizontal bar
101239,Scatter
170612,Line
25573,Stacked vertical bar
72815,Donut
24282,Stacked horizontal bar
64267,Donut
48044,Donut
130102,Horizontal box
88988,Scatter
78315,Donut
139463,Horizontal box
120169,Vertical box
86806,Scatter
197243,Line
166721,Line
65720,Donut
197279,Line
105484,Scatter
113460,Scatter
151736,Vertical box
120518,Horizontal box
183107,Line
166976,Line
36637,Stacked vertical bar
191997,Line
171481,Line
144606,Horizontal box
119087,Scatter
30996,Stacked horizontal bar
45025,Pie
79332,Donut
20037,Stacked vertical bar
142405,Horizontal box
40914,Pie
98820,Scatter
156230,Vertical box
147228,Vertical box
87200,Scatter
28757,Stacked horizontal bar
23113,Stacked horizontal bar
99773,Scatter
90617,Scatter
125192,Vertical box
43192,Vertical box
163243,Line
44914,Stacked horizontal bar
97741,Scatter
159453,Horizontal box
85444,Scatter
39943,Stacked vertical bar
192181,Line
58129,Stacked horizontal bar
137113,Vertical box
37717,Stacked horizontal bar
129570,Vertical box
101052,Scatter
25005,Stacked vertical bar
38142,Stacked vertical bar
60905,Donut
153287,Vertical box
80107,Scatter
125007,Vertical box
57398,Stacked vertical bar
195462,Line
134324,Horizontal box
1952,Grouped vertical bar
112072,Scatter
186961,Line
146529,Horizontal box
37334,Stacked vertical bar
146040,Horizontal box
57142,Pie
50514,Stacked vertical bar
177661,Line
162401,Line
126767,Vertical box
136554,Horizontal box
88565,Scatter
86932,Scatter
110929,Scatter
26751,Stacked vertical bar
93594,Scatter
85355,Scatter
34165,Stacked vertical bar
35702,Stacked horizontal bar
31381,Stacked horizontal bar
128873,Horizontal box
163414,Line
163691,Line
100743,Scatter
16699,Stacked horizontal bar
56744,Grouped vertical bar
78316,Donut
128239,Horizontal box
187013,Line
86057,Scatter
49497,Horizontal box
154657,Horizontal box
116231,Scatter
195063,Line
123999,Horizontal box
84218,Scatter
49849,Pie
45168,Horizontal box
169808,Line
166982,Line
36902,Stacked vertical bar
178296,Line
171646,Line
124078,Horizontal box
178148,Line
158693,Horizontal box
34900,Stacked vertical bar
122310,Horizontal box
68006,Donut
52345,Line
66689,Donut
112028,Scatter
92986,Scatter
129614,Vertical box
81169,Scatter
102206,Scatter
125547,Horizontal box
92040,Scatter
41251,Pie
102275,Scatter
46902,Horizontal box
79167,Donut
132338,Vertical box
193657,Line
190012,Line
154691,Horizontal box
99511,Scatter
190074,Line
156422,Vertical box
104104,Scatter
157581,Horizontal box
50183,Stacked horizontal bar
375,Grouped horizontal bar
116610,Scatter
126005,Horizontal box
35002,Stacked horizontal bar
51729,Donut
26830,Stacked horizontal bar
138455,Horizontal box
191608,Line
81489,Scatter
40443,Horizontal box
156316,Vertical box
18105,Stacked horizontal bar
45283,Line
29805,Stacked horizontal bar
132136,Horizontal box
107117,Scatter
191763,Line
55424,Pie
102673,Scatter
12148,Grouped horizontal bar
156787,Vertical box
15963,Stacked vertical bar
191264,Line
31742,Stacked vertical bar
9645,Grouped horizontal bar
104488,Scatter
173331,Line
147361,Horizontal box
69775,Donut
161930,Line
122850,Horizontal box
175337,Line
29029,Stacked vertical bar
84584,Scatter
66569,Donut
114395,Scatter
108995,Scatter
141770,Vertical box
181262,Line
60111,Donut
128766,Vertical box
138283,Vertical box
34901,Stacked vertical bar
10811,Grouped vertical bar
20607,Stacked horizontal bar
156490,Horizontal box
52835,Pie
180414,Line
129762,Vertical box
156833,Vertical box
159227,Horizontal box
164177,Line
69276,Donut
85528,Scatter
71739,Donut
64248,Donut
44987,Pie
22203,Stacked horizontal bar
47673,Horizontal box
165096,Line
37022,Stacked vertical bar
99536,Scatter
192355,Line
31252,Stacked horizontal bar
21509,Stacked vertical bar
177691,Line
76575,Donut
186765,Line
66085,Donut
67613,Donut
35157,Stacked horizontal bar
122516,Horizontal box
47204,Pie
179568,Line
158940,Vertical box
188130,Line
137022,Vertical box
16529,Stacked horizontal bar
97784,Scatter
31382,Stacked vertical bar
65874,Donut
148578,Horizontal box
106781,Scatter
106939,Scatter
39462,Stacked horizontal bar
31065,Stacked horizontal bar
67072,Donut
41562,Vertical box
5475,Grouped vertical bar
118995,Scatter
189735,Line
86651,Scatter
25667,Stacked vertical bar
90732,Scatter
36981,Stacked vertical bar
165465,Line
31766,Stacked horizontal bar
146425,Horizontal box
57803,Grouped horizontal bar
119602,Scatter
134272,Vertical box
196662,Line
73517,Donut
42906,Scatter
146973,Vertical box
9349,Grouped horizontal bar
121300,Vertical box
188987,Line
150043,Vertical box
66531,Donut
18318,Stacked horizontal bar
61067,Donut
13948,Grouped horizontal bar
115378,Scatter
85032,Scatter
77126,Donut
33739,Stacked vertical bar
32849,Stacked horizontal bar
113666,Scatter
82341,Scatter
13754,Grouped horizontal bar
126884,Horizontal box
197286,Line
62845,Donut
31064,Stacked vertical bar
91014,Scatter
130563,Vertical box
145393,Horizontal box
140034,Horizontal box
137077,Horizontal box
181575,Line
145540,Vertical box
194991,Line
91404,Scatter
142313,Vertical box
152492,Vertical box
61048,Donut
155550,Horizontal box
124779,Horizontal box
24343,Stacked vertical bar
189989,Line
113577,Scatter
134921,Vertical box
158379,Vertical box
178266,Line
196957,Line
12589,Grouped vertical bar
196798,Line
144518,Horizontal box
5557,Grouped vertical bar
12563,Grouped vertical bar
59558,Line
178152,Line
79691,Donut
1133,Grouped vertical bar
86409,Scatter
45058,Horizontal box
97515,Scatter
52369,Donut
33351,Stacked vertical bar
74767,Donut
132589,Vertical box
126809,Vertical box
97860,Scatter
97543,Scatter
176910,Line
97992,Scatter
17208,Stacked horizontal bar
21980,Stacked vertical bar
197244,Line
175541,Line
36374,Stacked vertical bar
45467,Grouped vertical bar
36098,Stacked horizontal bar
134860,Horizontal box
162808,Line
51785,Scatter
191469,Line
136000,Horizontal box
95544,Scatter
118727,Scatter
156207,Vertical box
196942,Line
40346,Stacked horizontal bar
173656,Line
165924,Line
30688,Stacked horizontal bar
115808,Scatter
17853,Stacked horizontal bar
153901,Vertical box
139953,Horizontal box
72107,Donut
136344,Horizontal box
52711,Pie
173679,Line
16798,Stacked horizontal bar
112428,Scatter
80565,Scatter
63750,Donut
58251,Scatter
125598,Vertical box
195163,Line
182926,Line
14099,Grouped vertical bar
89589,Scatter
50203,Pie
82973,Scatter
106596,Scatter
86186,Scatter
27842,Stacked vertical bar
188065,Line
14236,Grouped vertical bar
111094,Scatter
183686,Line
